task	condition	emmean	se	df	lowCI	highCI	roi	atlas
Alice	critical	-0.0329440479786714	0.0683668371910594	Inf	-0.166940586610061	0.101052490652719	268	Glasser
Lang	critical	-0.0431435040135187	0.0203401821928836	Inf	-0.0830095285505535	-0.00327747947648379	268	Glasser
MD	critical	-0.388287189435068	0.0293817969814732	Inf	-0.445874453319823	-0.330699925550312	268	Glasser
Alice	baseline	0.196178295265618	0.111256679007385	Inf	-0.02188078862839	0.414237379159626	269	Glasser
Lang	baseline	0.130656179655252	0.032458050299356	Inf	0.0670395700601243	0.194272789250379	269	Glasser
MD	baseline	-0.456665505553609	0.0475012642002186	Inf	-0.549766272606159	-0.363564738501058	269	Glasser
Alice	critical	0.815031458056307	0.111256679007385	Inf	0.596972374162299	1.03309054195031	269	Glasser
Lang	critical	0.456458305717576	0.032458050299356	Inf	0.392841696122449	0.520074915312704	269	Glasser
MD	critical	-0.982379735868569	0.0475012642002187	Inf	-1.07548050292112	-0.889278968816018	269	Glasser
Alice	baseline	0.294953720247499	0.110733782792758	Inf	0.0779194941018131	0.511987946393185	270	Glasser
Lang	baseline	0.291211731861055	0.0326510439002301	Inf	0.227216861758968	0.355206601963142	270	Glasser
MD	baseline	-0.327058442860145	0.0474446799804761	Inf	-0.420048306879907	-0.234068578840383	270	Glasser
Alice	critical	0.640658127224346	0.110733782792758	Inf	0.423623901078659	0.857692353370033	270	Glasser
Lang	critical	0.461981483277482	0.03265104390023	Inf	0.397986613175395	0.525976353379569	270	Glasser
MD	critical	-0.70168520073416	0.047444679980476	Inf	-0.794675064753922	-0.608695336714399	270	Glasser
Alice	baseline	0.166222187983089	0.100205478083859	Inf	-0.0301769401148922	0.36262131608107	271	Glasser
Lang	baseline	0.242332941784442	0.0302334007745935	Inf	0.183076565136073	0.30158931843281	271	Glasser
MD	baseline	-0.371416186203842	0.0432777541821316	Inf	-0.456239025732597	-0.286593346675086	271	Glasser
Alice	critical	0.368552664727285	0.100205478083859	Inf	0.172153536629304	0.564951792825266	271	Glasser
Lang	critical	0.381060235693789	0.0302334007745936	Inf	0.32180385904542	0.440316612342158	271	Glasser
MD	critical	-0.685464442109354	0.0432777541821316	Inf	-0.770287281638109	-0.600641602580598	271	Glasser
Alice	baseline	0.055095615063659	0.134995319211613	Inf	-0.209490348672591	0.319681578799909	272	Glasser
Lang	baseline	-0.114128499774826	0.0396492624157944	Inf	-0.191839626123361	-0.0364173734262915	272	Glasser
MD	baseline	-0.213850456405646	0.0577543762924296	Inf	-0.327046953888382	-0.10065395892291	272	Glasser
Alice	critical	0.285219068552037	0.134995319211611	Inf	0.0206331048157918	0.549805032288283	272	Glasser
Lang	critical	-0.0489602550939748	0.0396492624157944	Inf	-0.126671381442509	0.0287508712545597	272	Glasser
MD	critical	-0.599173755618246	0.0577543762924297	Inf	-0.712370253100982	-0.48597725813551	272	Glasser
Alice	baseline	0.125951441966206	0.0718980760845195	Inf	-0.0149661977171725	0.266869081649585	273	Glasser
Lang	baseline	0.265131408483436	0.0226050485553315	Inf	0.220826327446207	0.309436489520665	273	Glasser
MD	baseline	0.312724667046548	0.03153845892584	Inf	0.250910423424006	0.37453891066909	273	Glasser
Alice	critical	0.220946639640607	0.0718980760845122	Inf	0.0800289999572423	0.361864279323971	273	Glasser
Lang	critical	0.425207118823379	0.0226050485553315	Inf	0.38090203778615	0.469512199860608	273	Glasser
MD	critical	0.608596838306389	0.03153845892584	Inf	0.546782594683847	0.670411081928931	273	Glasser
Alice	baseline	0.82793028375081	0.0975817242623011	Inf	0.636673618647381	1.01918694885424	274	Glasser
Lang	baseline	0.373305799154123	0.0299757627966603	Inf	0.314554383663553	0.432057214644693	274	Glasser
MD	baseline	0.136778653274092	0.0424233097882671	Inf	0.0536304939841029	0.219926812564081	274	Glasser
Alice	critical	1.55396393491361	0.0975817242623057	Inf	1.36270726981017	1.74522060001704	274	Glasser
Lang	critical	0.908827907511063	0.0299757627966602	Inf	0.850076492020493	0.967579323001633	274	Glasser
MD	critical	0.340655730045745	0.0424233097882672	Inf	0.257507570755756	0.423803889335734	274	Glasser
Alice	baseline	0.680447152589307	0.0905744747684694	Inf	0.502924444124475	0.857969861054139	275	Glasser
Lang	baseline	0.293496560395738	0.0267315690374694	Inf	0.241103647832052	0.345889472959424	275	Glasser
MD	baseline	-0.248442550401297	0.0388193628878691	Inf	-0.324527103564311	-0.172357997238283	275	Glasser
Alice	critical	1.53862267584493	0.0905744747684611	Inf	1.36109996738011	1.71614538430974	275	Glasser
Lang	critical	0.880258286316427	0.0267315690374695	Inf	0.827865373752741	0.932651198880113	275	Glasser
MD	critical	-0.346311581897354	0.0388193628878691	Inf	-0.422396135060368	-0.27022702873434	275	Glasser
Alice	baseline	0.475130890332477	0.071604008206235	Inf	0.334789613099546	0.615472167565408	276	Glasser
Lang	baseline	0.289311254140476	0.0206755712053258	Inf	0.248787879218244	0.329834629062708	276	Glasser
MD	baseline	-0.0593749665386668	0.0304931372695038	Inf	-0.11914041736253	0.000390484285196779	276	Glasser
Alice	critical	0.616068913588317	0.0716040082062376	Inf	0.475727636355381	0.756410190821253	276	Glasser
Lang	critical	0.459730078963169	0.0206755712053257	Inf	0.419206704040937	0.500253453885401	276	Glasser
MD	critical	-0.196241234783244	0.0304931372695038	Inf	-0.256006685607107	-0.13647578395938	276	Glasser
Alice	baseline	0.0658645425550397	0.0968672485900338	Inf	-0.123991775962915	0.255720861072994	277	Glasser
Lang	baseline	0.362988375962769	0.0287190505382438	Inf	0.306700071237626	0.419276680687913	277	Glasser
MD	baseline	0.250090196585012	0.0416098321913428	Inf	0.168536424087225	0.331643969082799	277	Glasser
Alice	critical	-0.190153062096085	0.0968672485900274	Inf	-0.380009380614027	-0.000296743578142994	277	Glasser
Lang	critical	0.252372400076243	0.0287190505382437	Inf	0.1960840953511	0.308660704801386	277	Glasser
MD	critical	0.545696174888758	0.0416098321913429	Inf	0.464142402390971	0.627249947386545	277	Glasser
Alice	baseline	0.398404685160773	0.0818209699794289	Inf	0.238038530820959	0.558770839500586	278	Glasser
Lang	baseline	0.335944229743717	0.0275894943885156	Inf	0.281869814390557	0.390018645096878	278	Glasser
MD	baseline	0.548132553520947	0.0369739142451366	Inf	0.475665013233007	0.620600093808887	278	Glasser
Alice	critical	0.604809929346951	0.0818209699794383	Inf	0.444443775007119	0.765176083686783	278	Glasser
Lang	critical	0.542641660338616	0.0275894943885155	Inf	0.488567244985455	0.596716075691776	278	Glasser
MD	critical	0.858895984623302	0.0369739142451364	Inf	0.786428444335362	0.931363524911242	278	Glasser
Alice	baseline	0.37519909547922	0.0793821567654455	Inf	0.219612927203835	0.530785263754606	279	Glasser
Lang	baseline	0.347906217076635	0.0254400872660039	Inf	0.298044562271711	0.397767871881559	279	Glasser
MD	baseline	0.201941221105047	0.0350914018688477	Inf	0.133163337275084	0.27071910493501	279	Glasser
Alice	critical	0.778624769897722	0.0793821567654424	Inf	0.623038601622342	0.934210938173101	279	Glasser
Lang	critical	0.732262165376924	0.025440087266004	Inf	0.682400510572	0.782123820181848	279	Glasser
MD	critical	0.391999825435758	0.0350914018688477	Inf	0.323221941605794	0.460777709265721	279	Glasser
Alice	baseline	0.275503634645952	0.0688500492859374	Inf	0.140560017711707	0.410447251580197	280	Glasser
Lang	baseline	0.363083681801392	0.0233381936478975	Inf	0.317341662787291	0.408825700815492	280	Glasser
MD	baseline	0.431839945530879	0.0311869971920572	Inf	0.370714554248495	0.492965336813263	280	Glasser
Alice	critical	0.49863423929719	0.0688500492859324	Inf	0.363690622362955	0.633577856231425	280	Glasser
Lang	critical	0.552261604605923	0.0233381936478975	Inf	0.506519585591822	0.598003623620024	280	Glasser
MD	critical	0.675325307735603	0.0311869971920572	Inf	0.614199916453219	0.736450699017987	280	Glasser
Alice	baseline	0.381680190930418	0.0957036587899377	Inf	0.19410446651343	0.569255915347406	281	Glasser
Lang	baseline	0.369639355316382	0.0290487734879801	Inf	0.312704805484879	0.426573905147885	281	Glasser
MD	baseline	0.147421521967162	0.0414230622606278	Inf	0.0662338118069709	0.228609232127353	281	Glasser
Alice	critical	0.798981539767636	0.0957036587899462	Inf	0.611405815350631	0.986557264184641	281	Glasser
Lang	critical	0.632197013248394	0.02904877348798	Inf	0.575262463416892	0.689131563079897	281	Glasser
MD	critical	0.387042866455349	0.0414230622606278	Inf	0.305855156295158	0.46823057661554	281	Glasser
Alice	baseline	0.62434480769147	0.097975364944233	Inf	0.432316621028606	0.816372994354335	282	Glasser
Lang	baseline	0.29209495181122	0.0289799234282628	Inf	0.235295345617096	0.348894558005343	282	Glasser
MD	baseline	-0.2203752567666	0.0420227667286826	Inf	-0.302738366085546	-0.138012147447654	282	Glasser
Alice	critical	1.19432898210998	0.0979753649442235	Inf	1.00230079544713	1.38635716877282	282	Glasser
Lang	critical	0.65956492064975	0.0289799234282627	Inf	0.602765314455626	0.716364526843873	282	Glasser
MD	critical	-0.279146176057933	0.0420227667286826	Inf	-0.361509285376878	-0.196783066738987	282	Glasser
Alice	baseline	0.180927346430563	0.107452086885952	Inf	-0.0296748739295721	0.391529566790699	283	Glasser
Lang	baseline	0.473484149916681	0.0338400025609917	Inf	0.407158963660394	0.539809336172968	283	Glasser
MD	baseline	0.663748574402391	0.0471657049820222	Inf	0.571305491332186	0.756191657472596	283	Glasser
Alice	critical	0.115572985965348	0.107452086885955	Inf	-0.0950292343947918	0.326175206325489	283	Glasser
Lang	critical	0.552193102466259	0.0338400025609919	Inf	0.485867916209972	0.618518288722546	283	Glasser
MD	critical	1.37976476928428	0.0471657049820223	Inf	1.28732168621408	1.47220785235449	283	Glasser
Alice	baseline	-0.493939808139592	0.104143382867105	Inf	-0.698057087787283	-0.289822528491901	284	Glasser
Lang	baseline	0.139616282097946	0.0324960790552093	Inf	0.0759251375109698	0.203307426684923	284	Glasser
MD	baseline	0.471320618593684	0.0455475079079522	Inf	0.382049143508544	0.560592093678824	284	Glasser
Alice	critical	-0.732471633721057	0.104143382867115	Inf	-0.936588913368768	-0.528354354073345	284	Glasser
Lang	critical	0.142010544845826	0.0324960790552093	Inf	0.0783194002588494	0.205701689432802	284	Glasser
MD	critical	1.0066028252866	0.0455475079079521	Inf	0.917331350201461	1.09587430037174	284	Glasser
Alice	baseline	-0.0609874328826161	0.121571599827942	Inf	-0.299263390088298	0.177288524323066	285	Glasser
Lang	baseline	0.23979889635249	0.0367899561363063	Inf	0.167691907332522	0.311905885372459	285	Glasser
MD	baseline	0.302356754397185	0.0525622157435553	Inf	0.199336704592192	0.405376804202177	285	Glasser
Alice	critical	-0.582040746836137	0.121571599827951	Inf	-0.820316704041837	-0.343764789630438	285	Glasser
Lang	critical	0.0494928800635397	0.0367899561363063	Inf	-0.022614108956429	0.121599869083508	285	Glasser
MD	critical	0.969554592979868	0.0525622157435551	Inf	0.866534543174876	1.07257464278486	285	Glasser
Alice	baseline	-0.249276752726309	0.0943485645433887	Inf	-0.434196541224403	-0.064356964228214	286	Glasser
Lang	baseline	0.146113444006505	0.0297182250335254	Inf	0.087866793256338	0.204360094756671	286	Glasser
MD	baseline	0.174843875346022	0.0414166893760253	Inf	0.0936686558101297	0.256019094881914	286	Glasser
Alice	critical	-0.490026217842501	0.094348564543379	Inf	-0.674946006340577	-0.305106429344426	286	Glasser
Lang	critical	0.0905503080291653	0.0297182250335255	Inf	0.0323036572789988	0.148796958779332	286	Glasser
MD	critical	0.538710243456253	0.0414166893760254	Inf	0.457535023920361	0.619885462992146	286	Glasser
Alice	baseline	0.0687487783893035	0.135654207981086	Inf	-0.197128583604931	0.334626140383538	287	Glasser
Lang	baseline	0.117632507080755	0.0396541081301805	Inf	0.0399118833065438	0.195353130854965	287	Glasser
MD	baseline	-0.292077864896697	0.0579552215035877	Inf	-0.405668011759771	-0.178487718033624	287	Glasser
Alice	critical	0.363786766761403	0.135654207981086	Inf	0.0979094047671687	0.629664128755637	287	Glasser
Lang	critical	0.268808911471689	0.0396541081301806	Inf	0.191088287697478	0.3465295352459	287	Glasser
MD	critical	-0.568836660172286	0.0579552215035876	Inf	-0.682426807035359	-0.455246513309213	287	Glasser
Alice	baseline	0.463641927828934	0.0906285861550281	Inf	0.286013162995293	0.641270692662574	288	Glasser
Lang	baseline	0.141691947741422	0.0277311365349561	Inf	0.0873399188825456	0.196043976600299	288	Glasser
MD	baseline	-0.321442111125068	0.0393558988094303	Inf	-0.398578255370754	-0.244305966879382	288	Glasser
Alice	critical	0.846099683642787	0.0906285861550195	Inf	0.668470918809164	1.02372844847641	288	Glasser
Lang	critical	0.438383125550809	0.0277311365349561	Inf	0.384031096691932	0.492735154409686	288	Glasser
MD	critical	-0.827834403038282	0.0393558988094304	Inf	-0.904970547283969	-0.750698258792596	288	Glasser
Alice	baseline	0.0382235122142513	0.116402804104845	Inf	-0.189921791530716	0.266368815959219	289	Glasser
Lang	baseline	0.155773338834739	0.0360895160084687	Inf	0.0850391872386585	0.226507490430819	289	Glasser
MD	baseline	0.281956485963144	0.0508170698958873	Inf	0.182356859167351	0.381556112758938	289	Glasser
Alice	critical	-0.283632487785761	0.116402804104845	Inf	-0.511777791530728	-0.0554871840407942	289	Glasser
Lang	critical	0.0497363544375756	0.0360895160084685	Inf	-0.0209977971585045	0.120470506033656	289	Glasser
MD	critical	0.631259722649535	0.0508170698958872	Inf	0.531660095853741	0.730859349445328	289	Glasser
Alice	baseline	0.0489855672725711	0.0831493700232125	Inf	-0.11398420331012	0.211955337855262	290	Glasser
Lang	baseline	0.129445463671015	0.0257754328073857	Inf	0.0789265436826073	0.179964383659424	290	Glasser
MD	baseline	0.123919289035798	0.0363091249813167	Inf	0.0527547117622539	0.195083866309342	290	Glasser
Alice	critical	0.0846368114586199	0.0831493700232042	Inf	-0.0783329591240547	0.247606582041295	290	Glasser
Lang	critical	0.160252783471585	0.0257754328073857	Inf	0.109733863483177	0.210771703459993	290	Glasser
MD	critical	0.12764077717809	0.0363091249813167	Inf	0.0564761999045458	0.198805354451634	290	Glasser
Alice	baseline	0.123317017117476	0.0597154545267928	Inf	0.00627687692452232	0.240357157310429	291	Glasser
Lang	baseline	0.222311675096071	0.0185182304315476	Inf	0.186016610392824	0.258606739799318	291	Glasser
MD	baseline	0.299941088979666	0.0260716970886165	Inf	0.24884150167014	0.351040676289192	291	Glasser
Alice	critical	-0.0123494014871425	0.0597154545267919	Inf	-0.129389541680094	0.104690738705809	291	Glasser
Lang	critical	0.172237226159901	0.0185182304315477	Inf	0.135942161456654	0.208532290863148	291	Glasser
MD	critical	0.563169826652248	0.0260716970886166	Inf	0.512070239342722	0.614269413961774	291	Glasser
Alice	baseline	0.158311882709839	0.0385691307938087	Inf	0.0827177754389589	0.233905989980718	292	Glasser
Lang	baseline	0.0161897529329171	0.0116848462942412	Inf	-0.00671212496868197	0.0390916308345162	292	Glasser
MD	baseline	-0.0032315436462971	0.0166908983333039	Inf	-0.0359451032491923	0.0294820159565981	292	Glasser
Alice	critical	0.149398243174983	0.038569130793813	Inf	0.0738041359040947	0.224992350445871	292	Glasser
Lang	critical	-0.0069813038852661	0.0116848462942412	Inf	-0.0298831817868652	0.015920574016333	292	Glasser
MD	critical	0.0312603281485737	0.0166908983333039	Inf	-0.00145323145432148	0.0639738877514689	292	Glasser
Alice	baseline	0.266819105843002	0.0437939896940256	Inf	0.180984463303394	0.352653748382611	293	Glasser
Lang	baseline	0.0783438678766903	0.0136179665776963	Inf	0.0516531438417353	0.105034591911645	293	Glasser
MD	baseline	-0.110720427718329	0.0191371160505328	Inf	-0.148228485945337	-0.0732123694913213	293	Glasser
Alice	critical	0.406817710494223	0.0437939896940303	Inf	0.320983067954606	0.492652353033841	293	Glasser
Lang	critical	0.17748593250737	0.0136179665776964	Inf	0.150795208472414	0.204176656542325	293	Glasser
MD	critical	-0.295650940538844	0.0191371160505328	Inf	-0.333158998765851	-0.258142882311836	293	Glasser
Alice	baseline	0.16219902080019	0.0455517637803226	Inf	0.0729192043584819	0.251478837241899	294	Glasser
Lang	baseline	0.126641285104842	0.0136117488885643	Inf	0.0999627475166529	0.153319822693031	294	Glasser
MD	baseline	0.0567608481470973	0.0196200604734413	Inf	0.0183062362446545	0.0952154600495401	294	Glasser
Alice	critical	0.212385392893227	0.0455517637803242	Inf	0.123105576451516	0.301665209334939	294	Glasser
Lang	critical	0.152429676594203	0.0136117488885642	Inf	0.125751139006014	0.179108214182392	294	Glasser
MD	critical	0.0695529211254015	0.0196200604734413	Inf	0.0310983092229587	0.108007533027844	294	Glasser
Alice	baseline	0.00263107564276945	0.0783221903127682	Inf	-0.150877596560548	0.156139747846087	295	Glasser
Lang	baseline	0.446868009859147	0.0255996821080098	Inf	0.396693554911773	0.49704246480652	295	Glasser
MD	baseline	1.25601512898822	0.0349104816914576	Inf	1.18759184219002	1.32443841578643	295	Glasser
Alice	critical	-0.0536397615666898	0.0783221903127742	Inf	-0.207148433770019	0.0998689106366395	295	Glasser
Lang	critical	0.461579118216091	0.0255996821080099	Inf	0.411404663268717	0.511753573163465	295	Glasser
MD	critical	1.78374480418508	0.0349104816914577	Inf	1.71532151738688	1.85216809098328	295	Glasser
Alice	baseline	-0.166638337293896	0.061709823093567	Inf	-0.287587368049626	-0.0456893065381669	296	Glasser
Lang	baseline	0.0626765862485305	0.0204059186723872	Inf	0.0226817205791982	0.102671451917863	296	Glasser
MD	baseline	0.972989797234447	0.027644696768066	Inf	0.918807187205507	1.02717240726339	296	Glasser
Alice	critical	-0.219919546596232	0.0617098230935671	Inf	-0.340868577351962	-0.0989705158405028	296	Glasser
Lang	critical	0.107065091206037	0.0204059186723873	Inf	0.0670702255367051	0.14705995687537	296	Glasser
MD	critical	1.41162696258878	0.027644696768066	Inf	1.35744435255984	1.46580957261772	296	Glasser
Alice	baseline	-0.0290281366574283	0.111691905534377	Inf	-0.247940248869456	0.1898839755546	297	Glasser
